timestamp, power.draw [W]
2026/07/17 19:16:19.294, 34.09 W
2026/07/17 19:16:20.295, 35.76 W
2026/07/17 19:16:21.295, 36.11 W
2026/07/17 19:16:22.295, 35.68 W
2026/07/17 19:16:23.295, 35.44 W
2026/07/17 19:16:24.295, 35.94 W
2026/07/17 19:16:25.295, 35.26 W
2026/07/17 19:16:26.295, 30.82 W
2026/07/17 19:16:27.296, 33.73 W
2026/07/17 19:16:28.296, 33.76 W
2026/07/17 19:16:29.296, 29.53 W
2026/07/17 19:16:30.296, 32.38 W
2026/07/17 19:16:31.296, 29.69 W
2026/07/17 19:16:32.296, 35.72 W
2026/07/17 19:16:33.296, 31.56 W
2026/07/17 19:16:34.297, 36.25 W
2026/07/17 19:16:35.297, 31.53 W
2026/07/17 19:16:36.297, 36.08 W
2026/07/17 19:16:37.297, 27.85 W
2026/07/17 19:16:38.297, 34.60 W
2026/07/17 19:16:39.297, 35.51 W
2026/07/17 19:16:40.297, 35.50 W
2026/07/17 19:16:41.298, 36.19 W
2026/07/17 19:16:42.298, 35.60 W
2026/07/17 19:16:43.298, 35.52 W
2026/07/17 19:16:44.298, 31.82 W
2026/07/17 19:16:45.298, 32.11 W
2026/07/17 19:16:46.298, 27.35 W
2026/07/17 19:16:47.298, 34.22 W
2026/07/17 19:16:48.298, 30.78 W
2026/07/17 19:16:49.298, 31.02 W
2026/07/17 19:16:50.299, 30.31 W
2026/07/17 19:16:51.299, 34.92 W
2026/07/17 19:16:52.299, 35.72 W
2026/07/17 19:16:53.299, 35.76 W
2026/07/17 19:16:54.299, 30.76 W
2026/07/17 19:16:55.299, 35.57 W
2026/07/17 19:16:56.299, 35.61 W
2026/07/17 19:16:57.300, 35.12 W
2026/07/17 19:16:58.300, 34.75 W
2026/07/17 19:16:59.300, 34.72 W
2026/07/17 19:17:00.300, 34.46 W
2026/07/17 19:17:01.300, 35.38 W
2026/07/17 19:17:02.300, 35.83 W
2026/07/17 19:17:03.300, 35.94 W
2026/07/17 19:17:04.301, 35.64 W
2026/07/17 19:17:05.301, 29.77 W
2026/07/17 19:17:06.301, 34.99 W
2026/07/17 19:17:07.301, 31.31 W
2026/07/17 19:17:08.301, 35.74 W
2026/07/17 19:17:09.301, 31.19 W
2026/07/17 19:17:10.301, 34.69 W
2026/07/17 19:17:11.302, 28.30 W
2026/07/17 19:17:12.302, 31.15 W
2026/07/17 19:17:13.302, 33.50 W
2026/07/17 19:17:14.302, 34.86 W
2026/07/17 19:17:15.302, 31.88 W
2026/07/17 19:17:16.302, 27.29 W
2026/07/17 19:17:17.302, 34.09 W
2026/07/17 19:17:18.302, 31.56 W
2026/07/17 19:17:19.303, 35.84 W
2026/07/17 19:17:20.303, 31.24 W
2026/07/17 19:17:21.303, 35.86 W
2026/07/17 19:17:22.303, 29.65 W
2026/07/17 19:17:23.303, 35.54 W
2026/07/17 19:17:24.303, 35.88 W
2026/07/17 19:17:25.303, 36.10 W
2026/07/17 19:17:26.304, 36.33 W
2026/07/17 19:17:27.304, 32.90 W
2026/07/17 19:17:28.304, 33.23 W
2026/07/17 19:17:29.304, 30.59 W
2026/07/17 19:17:30.304, 34.56 W
2026/07/17 19:17:31.304, 34.68 W
2026/07/17 19:17:32.304, 30.35 W
2026/07/17 19:17:33.304, 34.16 W
2026/07/17 19:17:34.305, 30.00 W
2026/07/17 19:17:35.305, 33.91 W
2026/07/17 19:17:36.305, 30.12 W
2026/07/17 19:17:37.305, 35.62 W
2026/07/17 19:17:38.305, 31.37 W
2026/07/17 19:17:39.305, 35.70 W
2026/07/17 19:17:40.305, 31.29 W
2026/07/17 19:17:41.306, 35.86 W
2026/07/17 19:17:42.306, 31.42 W
2026/07/17 19:17:43.306, 35.38 W
2026/07/17 19:17:44.306, 29.58 W
2026/07/17 19:17:45.306, 33.53 W
2026/07/17 19:17:46.306, 33.53 W
2026/07/17 19:17:47.306, 33.56 W
2026/07/17 19:17:48.306, 34.86 W
2026/07/17 19:17:49.307, 35.54 W
2026/07/17 19:17:50.307, 35.58 W
2026/07/17 19:17:51.307, 26.97 W
2026/07/17 19:17:52.307, 33.47 W
2026/07/17 19:17:53.307, 30.78 W
2026/07/17 19:17:54.307, 31.04 W
2026/07/17 19:17:55.307, 35.47 W
2026/07/17 19:17:56.307, 30.68 W
2026/07/17 19:17:57.307, 33.15 W
2026/07/17 19:17:58.308, 33.44 W
2026/07/17 19:17:59.308, 33.44 W
2026/07/17 19:18:00.308, 33.69 W
2026/07/17 19:18:01.308, 34.17 W
2026/07/17 19:18:02.308, 35.57 W
2026/07/17 19:18:03.308, 28.36 W
2026/07/17 19:18:04.308, 32.52 W
2026/07/17 19:18:05.308, 29.85 W
2026/07/17 19:18:06.308, 34.68 W
2026/07/17 19:18:07.309, 31.30 W
2026/07/17 19:18:08.309, 35.49 W
2026/07/17 19:18:09.309, 29.24 W
2026/07/17 19:18:10.309, 35.60 W
2026/07/17 19:18:11.309, 36.57 W
2026/07/17 19:18:12.309, 31.77 W
2026/07/17 19:18:13.309, 31.96 W
2026/07/17 19:18:14.310, 30.84 W
2026/07/17 19:18:15.310, 31.64 W
2026/07/17 19:18:16.310, 34.92 W
2026/07/17 19:18:17.310, 35.83 W
2026/07/17 19:18:18.310, 35.09 W
2026/07/17 19:18:19.310, 30.07 W
2026/07/17 19:18:20.310, 35.40 W
2026/07/17 19:18:21.310, 30.55 W
2026/07/17 19:18:22.311, 34.71 W
2026/07/17 19:18:23.311, 35.77 W
2026/07/17 19:18:24.311, 36.00 W
2026/07/17 19:18:25.311, 35.73 W
2026/07/17 19:18:26.311, 30.91 W
2026/07/17 19:18:27.311, 32.18 W
2026/07/17 19:18:28.312, 34.37 W
2026/07/17 19:18:29.312, 29.74 W
2026/07/17 19:18:30.312, 34.20 W
2026/07/17 19:18:31.312, 30.93 W
2026/07/17 19:18:32.312, 35.80 W
2026/07/17 19:18:33.312, 28.95 W
2026/07/17 19:18:34.312, 33.44 W
2026/07/17 19:18:35.312, 33.58 W
2026/07/17 19:18:36.313, 33.84 W
2026/07/17 19:18:37.313, 33.77 W
2026/07/17 19:18:38.313, 35.42 W
2026/07/17 19:18:39.313, 34.83 W
2026/07/17 19:18:40.313, 29.68 W
2026/07/17 19:18:41.313, 34.26 W
2026/07/17 19:18:42.313, 30.91 W
2026/07/17 19:18:43.313, 35.71 W
2026/07/17 19:18:44.314, 33.15 W
2026/07/17 19:18:45.314, 28.74 W
2026/07/17 19:18:46.314, 34.30 W
2026/07/17 19:18:47.314, 34.01 W
2026/07/17 19:18:48.314, 30.62 W
2026/07/17 19:18:49.314, 35.41 W
2026/07/17 19:18:50.314, 31.45 W
2026/07/17 19:18:51.314, 35.13 W
2026/07/17 19:18:52.315, 29.72 W
2026/07/17 19:18:53.315, 30.48 W
2026/07/17 19:18:54.315, 34.78 W
2026/07/17 19:18:55.315, 31.43 W
2026/07/17 19:18:56.315, 35.03 W
2026/07/17 19:18:57.315, 27.86 W
2026/07/17 19:18:58.315, 29.46 W
2026/07/17 19:18:59.315, 32.32 W
2026/07/17 19:19:00.316, 29.81 W
2026/07/17 19:19:01.316, 34.72 W
2026/07/17 19:19:02.316, 35.26 W
2026/07/17 19:19:03.316, 35.00 W
2026/07/17 19:19:04.316, 31.44 W
2026/07/17 19:19:05.316, 29.66 W
2026/07/17 19:19:06.316, 33.53 W
2026/07/17 19:19:07.317, 29.88 W
2026/07/17 19:19:08.317, 34.50 W
2026/07/17 19:19:09.317, 29.90 W
2026/07/17 19:19:10.317, 33.78 W
2026/07/17 19:19:11.317, 35.13 W
2026/07/17 19:19:12.317, 35.99 W
2026/07/17 19:19:13.317, 36.42 W
2026/07/17 19:19:14.318, 28.29 W
2026/07/17 19:19:15.318, 34.64 W
2026/07/17 19:19:16.318, 31.26 W
2026/07/17 19:19:17.318, 35.71 W
2026/07/17 19:19:18.318, 29.90 W
2026/07/17 19:19:19.318, 31.69 W
2026/07/17 19:19:20.318, 34.13 W
2026/07/17 19:19:21.319, 35.35 W
2026/07/17 19:19:22.319, 35.92 W
2026/07/17 19:19:23.319, 30.50 W
2026/07/17 19:19:24.319, 31.21 W
2026/07/17 19:19:25.319, 31.26 W
2026/07/17 19:19:26.319, 47.95 W
2026/07/17 19:19:27.319, 48.03 W
2026/07/17 19:19:28.319, 46.74 W
2026/07/17 19:19:29.320, 47.50 W
2026/07/17 19:19:30.320, 49.35 W
2026/07/17 19:19:31.320, 52.57 W
2026/07/17 19:19:32.320, 60.37 W
2026/07/17 19:19:33.320, 31.78 W
2026/07/17 19:19:34.320, 35.21 W
2026/07/17 19:19:35.320, 36.15 W
2026/07/17 19:19:36.320, 36.03 W
2026/07/17 19:19:37.320, 36.23 W
2026/07/17 19:19:38.321, 35.81 W
2026/07/17 19:19:39.321, 35.91 W
2026/07/17 19:19:40.321, 35.46 W
2026/07/17 19:19:41.321, 35.61 W
2026/07/17 19:19:42.321, 35.88 W
2026/07/17 19:19:43.321, 33.57 W
2026/07/17 19:19:44.321, 31.70 W
2026/07/17 19:19:45.322, 33.05 W
2026/07/17 19:19:46.322, 29.88 W
2026/07/17 19:19:47.322, 33.85 W
2026/07/17 19:19:48.322, 29.92 W
2026/07/17 19:19:49.322, 33.28 W
2026/07/17 19:19:50.322, 31.08 W
2026/07/17 19:19:51.322, 35.15 W
2026/07/17 19:19:52.322, 31.77 W
2026/07/17 19:19:53.322, 33.40 W
2026/07/17 19:19:54.323, 31.72 W
2026/07/17 19:19:55.323, 33.22 W
2026/07/17 19:19:56.323, 31.68 W
2026/07/17 19:19:57.323, 36.13 W
2026/07/17 19:19:58.323, 31.19 W
2026/07/17 19:19:59.323, 36.17 W
2026/07/17 19:20:00.323, 31.40 W
2026/07/17 19:20:01.323, 35.27 W
2026/07/17 19:20:02.324, 30.60 W
2026/07/17 19:20:03.324, 32.11 W
2026/07/17 19:20:04.324, 30.34 W
2026/07/17 19:20:05.324, 33.00 W
2026/07/17 19:20:06.324, 34.82 W
2026/07/17 19:20:07.324, 35.67 W
2026/07/17 19:20:08.324, 34.74 W
2026/07/17 19:20:09.325, 29.81 W
2026/07/17 19:20:10.325, 33.71 W
2026/07/17 19:20:11.325, 30.61 W
2026/07/17 19:20:12.325, 33.41 W
2026/07/17 19:20:13.325, 34.68 W
2026/07/17 19:20:14.325, 29.89 W
2026/07/17 19:20:15.325, 34.68 W
2026/07/17 19:20:16.326, 35.92 W
2026/07/17 19:20:17.326, 35.72 W
2026/07/17 19:20:18.326, 35.74 W
2026/07/17 19:20:19.326, 34.48 W
2026/07/17 19:20:20.326, 31.36 W
2026/07/17 19:20:21.326, 29.83 W
2026/07/17 19:20:22.327, 36.07 W
2026/07/17 19:20:23.327, 29.41 W
2026/07/17 19:20:24.327, 32.42 W
2026/07/17 19:20:25.327, 29.30 W
2026/07/17 19:20:26.327, 34.84 W
2026/07/17 19:20:27.327, 31.59 W
2026/07/17 19:20:28.327, 35.70 W
2026/07/17 19:20:29.327, 31.08 W
2026/07/17 19:20:30.327, 33.82 W
2026/07/17 19:20:31.328, 31.16 W
2026/07/17 19:20:32.328, 34.45 W
2026/07/17 19:20:33.328, 33.28 W
2026/07/17 19:20:34.328, 29.42 W
2026/07/17 19:20:35.328, 29.00 W
2026/07/17 19:20:36.328, 27.78 W
2026/07/17 19:20:37.328, 32.17 W
2026/07/17 19:20:38.328, 28.97 W
2026/07/17 19:20:39.329, 32.86 W
2026/07/17 19:20:40.329, 29.90 W
2026/07/17 19:20:41.329, 33.40 W
2026/07/17 19:20:42.329, 29.76 W
2026/07/17 19:20:43.329, 33.68 W
2026/07/17 19:20:44.329, 30.41 W
2026/07/17 19:20:45.329, 34.64 W
2026/07/17 19:20:46.329, 29.86 W
2026/07/17 19:20:47.330, 34.39 W
2026/07/17 19:20:48.330, 31.48 W
2026/07/17 19:20:49.330, 35.88 W
2026/07/17 19:20:50.330, 30.84 W
2026/07/17 19:20:51.330, 34.44 W
2026/07/17 19:20:52.330, 31.44 W
2026/07/17 19:20:53.330, 36.10 W
2026/07/17 19:20:54.330, 30.70 W
2026/07/17 19:20:55.331, 33.87 W
2026/07/17 19:20:56.331, 33.46 W
2026/07/17 19:20:57.331, 33.27 W
2026/07/17 19:20:58.331, 33.35 W
2026/07/17 19:20:59.331, 32.92 W
2026/07/17 19:21:00.331, 31.89 W
2026/07/17 19:21:01.331, 31.81 W
2026/07/17 19:21:02.331, 33.37 W
2026/07/17 19:21:03.332, 33.68 W
2026/07/17 19:21:04.332, 34.57 W
2026/07/17 19:21:05.332, 30.15 W
2026/07/17 19:21:06.332, 34.56 W
2026/07/17 19:21:07.332, 31.31 W
2026/07/17 19:21:08.333, 35.63 W
2026/07/17 19:21:09.333, 31.17 W
2026/07/17 19:21:10.333, 35.05 W
2026/07/17 19:21:11.333, 28.89 W
2026/07/17 19:21:12.333, 34.42 W
2026/07/17 19:21:13.333, 31.05 W
2026/07/17 19:21:14.333, 30.83 W
2026/07/17 19:21:15.333, 32.13 W
2026/07/17 19:21:16.333, 33.23 W
2026/07/17 19:21:17.334, 33.29 W
2026/07/17 19:21:18.334, 33.07 W
2026/07/17 19:21:19.334, 31.76 W
2026/07/17 19:21:20.334, 27.21 W
2026/07/17 19:21:21.334, 33.31 W
2026/07/17 19:21:22.334, 30.63 W
2026/07/17 19:21:23.334, 33.03 W
2026/07/17 19:21:24.334, 33.13 W
2026/07/17 19:21:25.334, 33.61 W
2026/07/17 19:21:26.335, 34.35 W
2026/07/17 19:21:27.335, 28.76 W
2026/07/17 19:21:28.335, 33.35 W
2026/07/17 19:21:29.335, 29.59 W
2026/07/17 19:21:30.335, 33.65 W
2026/07/17 19:21:31.335, 30.78 W
2026/07/17 19:21:32.335, 35.54 W
2026/07/17 19:21:33.335, 29.16 W
2026/07/17 19:21:34.335, 30.22 W
2026/07/17 19:21:35.336, 35.62 W
2026/07/17 19:21:36.336, 31.53 W
2026/07/17 19:21:37.336, 34.50 W
2026/07/17 19:21:38.336, 33.66 W
2026/07/17 19:21:39.336, 34.44 W
2026/07/17 19:21:40.336, 35.98 W
2026/07/17 19:21:41.336, 31.13 W
2026/07/17 19:21:42.337, 34.16 W
2026/07/17 19:21:43.337, 32.53 W
2026/07/17 19:21:44.337, 34.37 W
2026/07/17 19:21:45.337, 34.71 W
2026/07/17 19:21:46.337, 28.35 W
2026/07/17 19:21:47.337, 33.34 W
2026/07/17 19:21:48.337, 29.87 W
2026/07/17 19:21:49.337, 33.71 W
2026/07/17 19:21:50.338, 29.81 W
2026/07/17 19:21:51.338, 34.85 W
2026/07/17 19:21:52.338, 30.82 W
2026/07/17 19:21:53.338, 35.46 W
2026/07/17 19:21:54.338, 28.78 W
2026/07/17 19:21:55.338, 29.07 W
2026/07/17 19:21:56.338, 32.05 W
2026/07/17 19:21:57.339, 34.50 W
2026/07/17 19:21:58.339, 35.56 W
2026/07/17 19:21:59.339, 29.67 W
2026/07/17 19:22:00.339, 32.08 W
2026/07/17 19:22:01.339, 29.76 W
2026/07/17 19:22:02.339, 33.57 W
2026/07/17 19:22:03.339, 29.97 W
2026/07/17 19:22:04.339, 34.63 W
2026/07/17 19:22:05.340, 34.39 W
2026/07/17 19:22:06.340, 29.59 W
2026/07/17 19:22:07.340, 35.29 W
2026/07/17 19:22:08.340, 34.05 W
2026/07/17 19:22:09.340, 29.72 W
2026/07/17 19:22:10.340, 26.72 W
2026/07/17 19:22:11.340, 35.42 W
2026/07/17 19:22:12.340, 30.97 W
2026/07/17 19:22:13.341, 33.82 W
2026/07/17 19:22:14.341, 30.45 W
2026/07/17 19:22:15.341, 35.22 W
2026/07/17 19:22:16.341, 29.97 W
2026/07/17 19:22:17.341, 33.03 W
2026/07/17 19:22:18.341, 33.41 W
2026/07/17 19:22:19.342, 34.10 W
2026/07/17 19:22:20.342, 32.94 W
2026/07/17 19:22:21.342, 29.78 W
2026/07/17 19:22:22.342, 34.74 W
2026/07/17 19:22:23.342, 29.06 W
2026/07/17 19:22:24.342, 33.62 W
2026/07/17 19:22:25.342, 34.28 W
2026/07/17 19:22:26.343, 35.56 W
2026/07/17 19:22:27.343, 36.12 W
2026/07/17 19:22:28.343, 29.13 W
2026/07/17 19:22:29.343, 34.61 W
2026/07/17 19:22:30.343, 28.79 W
2026/07/17 19:22:31.343, 32.23 W
2026/07/17 19:22:32.344, 33.34 W
2026/07/17 19:22:33.344, 33.40 W
2026/07/17 19:22:34.344, 33.50 W
2026/07/17 19:22:35.344, 33.96 W
2026/07/17 19:22:36.344, 33.95 W
2026/07/17 19:22:37.344, 35.04 W
2026/07/17 19:22:38.345, 35.51 W
2026/07/17 19:22:39.345, 30.57 W
2026/07/17 19:22:40.345, 34.02 W
2026/07/17 19:22:41.345, 30.55 W
2026/07/17 19:22:42.345, 35.19 W
2026/07/17 19:22:43.345, 30.75 W
2026/07/17 19:22:44.347, 28.83 W
2026/07/17 19:22:45.347, 30.42 W
2026/07/17 19:22:46.347, 30.04 W
2026/07/17 19:22:47.347, 33.45 W
2026/07/17 19:22:48.347, 34.06 W
2026/07/17 19:22:49.347, 35.53 W
2026/07/17 19:22:50.347, 35.94 W
2026/07/17 19:22:51.347, 31.18 W
2026/07/17 19:22:52.347, 31.00 W
2026/07/17 19:22:53.348, 29.85 W
2026/07/17 19:22:54.348, 34.44 W
2026/07/17 19:22:55.348, 30.66 W
2026/07/17 19:22:56.348, 34.49 W
2026/07/17 19:22:57.348, 32.79 W
2026/07/17 19:22:58.348, 30.99 W
2026/07/17 19:22:59.348, 35.02 W
2026/07/17 19:23:00.348, 29.88 W
2026/07/17 19:23:01.349, 34.15 W
2026/07/17 19:23:02.349, 34.97 W
2026/07/17 19:23:03.349, 28.67 W
2026/07/17 19:23:04.349, 34.90 W
2026/07/17 19:23:05.349, 30.34 W
2026/07/17 19:23:06.349, 32.59 W
2026/07/17 19:23:07.349, 33.39 W
2026/07/17 19:23:08.350, 29.51 W
2026/07/17 19:23:09.350, 33.41 W
2026/07/17 19:23:10.350, 30.61 W
2026/07/17 19:23:11.350, 34.32 W
2026/07/17 19:23:12.350, 30.10 W
2026/07/17 19:23:13.350, 34.63 W
2026/07/17 19:23:14.351, 32.55 W
2026/07/17 19:23:15.351, 29.61 W
2026/07/17 19:23:16.351, 33.90 W
2026/07/17 19:23:17.351, 31.07 W
2026/07/17 19:23:18.351, 34.13 W
2026/07/17 19:23:19.351, 35.22 W
2026/07/17 19:23:20.351, 33.76 W
2026/07/17 19:23:21.351, 32.61 W
2026/07/17 19:23:22.351, 30.16 W
2026/07/17 19:23:23.352, 33.24 W
2026/07/17 19:23:24.352, 33.43 W
2026/07/17 19:23:25.352, 27.80 W
2026/07/17 19:23:26.352, 34.45 W
2026/07/17 19:23:27.352, 30.71 W
2026/07/17 19:23:28.352, 29.93 W
2026/07/17 19:23:29.352, 33.56 W
2026/07/17 19:23:30.352, 34.87 W
2026/07/17 19:23:31.353, 35.71 W
2026/07/17 19:23:32.353, 35.64 W
2026/07/17 19:23:33.353, 29.80 W
2026/07/17 19:23:34.353, 34.35 W
2026/07/17 19:23:35.353, 29.55 W
2026/07/17 19:23:36.353, 33.54 W
2026/07/17 19:23:37.353, 33.88 W
2026/07/17 19:23:38.353, 34.58 W
2026/07/17 19:23:39.353, 35.69 W
2026/07/17 19:23:40.354, 28.59 W
2026/07/17 19:23:41.354, 33.79 W
2026/07/17 19:23:42.354, 30.70 W
2026/07/17 19:23:43.354, 33.78 W
2026/07/17 19:23:44.354, 32.69 W
2026/07/17 19:23:45.354, 29.56 W
2026/07/17 19:23:46.354, 34.11 W
2026/07/17 19:23:47.354, 28.25 W
2026/07/17 19:23:48.355, 33.53 W
2026/07/17 19:23:49.355, 34.42 W
2026/07/17 19:23:50.355, 30.73 W
2026/07/17 19:23:51.355, 35.12 W
2026/07/17 19:23:52.355, 34.45 W
2026/07/17 19:23:53.355, 30.29 W
2026/07/17 19:23:54.356, 32.69 W
2026/07/17 19:23:55.356, 33.85 W
2026/07/17 19:23:56.356, 34.95 W
2026/07/17 19:23:57.356, 34.35 W
2026/07/17 19:23:58.356, 29.60 W
2026/07/17 19:23:59.356, 34.48 W
2026/07/17 19:24:00.357, 28.57 W
2026/07/17 19:24:01.357, 33.34 W
2026/07/17 19:24:02.357, 34.15 W
2026/07/17 19:24:03.357, 34.67 W
2026/07/17 19:24:04.357, 33.81 W
2026/07/17 19:24:05.357, 29.94 W
2026/07/17 19:24:06.357, 34.69 W
2026/07/17 19:24:07.357, 28.37 W
2026/07/17 19:24:08.358, 34.37 W
2026/07/17 19:24:09.358, 32.54 W
2026/07/17 19:24:10.358, 29.19 W
2026/07/17 19:24:11.358, 35.08 W
2026/07/17 19:24:12.358, 29.64 W
2026/07/17 19:24:13.358, 32.67 W
2026/07/17 19:24:14.358, 31.75 W
2026/07/17 19:24:15.358, 29.38 W
2026/07/17 19:24:16.359, 34.53 W
2026/07/17 19:24:17.359, 31.01 W
2026/07/17 19:24:18.359, 32.60 W
2026/07/17 19:24:19.359, 35.11 W
2026/07/17 19:24:20.359, 28.41 W
2026/07/17 19:24:21.359, 33.38 W
2026/07/17 19:24:22.359, 31.01 W
2026/07/17 19:24:23.359, 35.88 W
2026/07/17 19:24:24.360, 29.07 W
2026/07/17 19:24:25.360, 34.15 W
2026/07/17 19:24:26.360, 35.08 W
2026/07/17 19:24:27.360, 29.98 W
2026/07/17 19:24:28.360, 33.78 W
2026/07/17 19:24:29.360, 34.47 W
2026/07/17 19:24:30.360, 30.48 W
2026/07/17 19:24:31.360, 33.48 W
2026/07/17 19:24:32.361, 34.71 W
2026/07/17 19:24:33.361, 29.56 W
2026/07/17 19:24:34.361, 34.15 W
2026/07/17 19:24:35.361, 31.01 W
2026/07/17 19:24:36.361, 33.45 W
2026/07/17 19:24:37.361, 33.54 W
2026/07/17 19:24:38.361, 34.95 W
2026/07/17 19:24:39.361, 35.51 W
2026/07/17 19:24:40.362, 28.01 W
2026/07/17 19:24:41.362, 33.67 W
2026/07/17 19:24:42.362, 29.98 W
2026/07/17 19:24:43.362, 33.81 W
2026/07/17 19:24:44.362, 35.06 W
2026/07/17 19:24:45.362, 27.18 W
2026/07/17 19:24:46.362, 33.69 W
2026/07/17 19:24:47.362, 30.93 W
2026/07/17 19:24:48.363, 34.98 W
2026/07/17 19:24:49.363, 34.37 W
2026/07/17 19:24:50.363, 33.85 W
2026/07/17 19:24:51.363, 31.02 W
2026/07/17 19:24:52.363, 29.68 W
2026/07/17 19:24:53.363, 34.41 W
2026/07/17 19:24:54.363, 30.89 W
2026/07/17 19:24:55.363, 33.70 W
2026/07/17 19:24:56.363, 31.70 W
2026/07/17 19:24:57.364, 34.84 W
2026/07/17 19:24:58.364, 35.10 W
2026/07/17 19:24:59.364, 27.47 W
2026/07/17 19:25:00.364, 33.46 W
2026/07/17 19:25:01.364, 30.15 W
2026/07/17 19:25:02.364, 35.33 W
2026/07/17 19:25:03.364, 28.85 W
2026/07/17 19:25:04.365, 34.34 W
2026/07/17 19:25:05.365, 33.64 W
2026/07/17 19:25:06.365, 29.57 W
2026/07/17 19:25:07.365, 34.59 W
2026/07/17 19:25:08.365, 30.31 W
2026/07/17 19:25:09.365, 32.40 W
2026/07/17 19:25:10.365, 34.29 W
2026/07/17 19:25:11.365, 22.08 W
2026/07/17 19:25:12.365, 34.47 W
2026/07/17 19:25:13.366, 28.27 W
2026/07/17 19:25:14.366, 29.98 W
2026/07/17 19:25:15.366, 32.52 W
2026/07/17 19:25:16.366, 30.14 W
2026/07/17 19:25:17.366, 34.55 W
2026/07/17 19:25:18.366, 32.97 W
2026/07/17 19:25:19.366, 29.92 W
2026/07/17 19:25:20.366, 34.15 W
2026/07/17 19:25:21.367, 33.63 W
2026/07/17 19:25:22.367, 29.87 W
2026/07/17 19:25:23.367, 34.33 W
2026/07/17 19:25:24.367, 29.24 W
2026/07/17 19:25:25.367, 34.67 W
2026/07/17 19:25:26.367, 35.05 W
2026/07/17 19:25:27.367, 31.19 W
2026/07/17 19:25:28.367, 34.43 W
2026/07/17 19:25:29.368, 35.67 W
2026/07/17 19:25:30.368, 31.56 W
2026/07/17 19:25:31.368, 31.94 W
2026/07/17 19:25:32.368, 29.99 W
2026/07/17 19:25:33.368, 32.65 W
2026/07/17 19:25:34.368, 32.69 W
2026/07/17 19:25:35.368, 29.96 W
2026/07/17 19:25:36.368, 32.80 W
2026/07/17 19:25:37.369, 35.53 W
2026/07/17 19:25:38.369, 31.29 W
2026/07/17 19:25:39.369, 32.31 W
2026/07/17 19:25:40.369, 34.24 W
2026/07/17 19:25:41.369, 35.06 W
2026/07/17 19:25:42.369, 29.63 W
2026/07/17 19:25:43.369, 34.43 W
2026/07/17 19:25:44.369, 33.67 W
2026/07/17 19:25:45.369, 35.17 W
2026/07/17 19:25:46.369, 32.94 W
2026/07/17 19:25:47.370, 30.72 W
2026/07/17 19:25:48.370, 32.13 W
2026/07/17 19:25:49.370, 34.83 W
2026/07/17 19:25:50.370, 28.81 W
2026/07/17 19:25:51.370, 34.87 W
2026/07/17 19:25:52.370, 29.91 W
2026/07/17 19:25:53.370, 33.11 W
2026/07/17 19:25:54.370, 33.83 W
2026/07/17 19:25:55.371, 30.07 W
2026/07/17 19:25:56.371, 35.14 W
2026/07/17 19:25:57.371, 34.62 W
2026/07/17 19:25:58.371, 29.25 W
2026/07/17 19:25:59.371, 34.99 W
2026/07/17 19:26:00.371, 33.48 W
2026/07/17 19:26:01.371, 31.05 W
2026/07/17 19:26:02.372, 33.38 W
2026/07/17 19:26:03.372, 31.64 W
2026/07/17 19:26:04.372, 32.49 W
2026/07/17 19:26:05.372, 32.79 W
2026/07/17 19:26:06.372, 28.72 W
2026/07/17 19:26:07.372, 32.80 W
2026/07/17 19:26:08.372, 33.57 W
2026/07/17 19:26:09.372, 29.63 W
2026/07/17 19:26:10.373, 34.26 W
2026/07/17 19:26:11.373, 31.29 W
2026/07/17 19:26:12.373, 33.76 W
2026/07/17 19:26:13.373, 29.06 W
2026/07/17 19:26:14.373, 30.65 W
2026/07/17 19:26:15.373, 33.59 W
2026/07/17 19:26:16.373, 29.64 W
2026/07/17 19:26:17.373, 35.02 W
2026/07/17 19:26:18.374, 34.99 W
2026/07/17 19:26:19.374, 30.35 W
2026/07/17 19:26:20.374, 30.08 W
2026/07/17 19:26:21.374, 29.40 W
2026/07/17 19:26:22.374, 35.09 W
2026/07/17 19:26:23.374, 28.98 W
2026/07/17 19:26:24.374, 28.66 W
2026/07/17 19:26:25.375, 35.30 W
2026/07/17 19:26:26.375, 34.74 W
2026/07/17 19:26:27.375, 27.96 W
2026/07/17 19:26:28.375, 33.35 W
2026/07/17 19:26:29.375, 31.44 W
2026/07/17 19:26:30.375, 31.12 W
2026/07/17 19:26:31.376, 33.94 W
2026/07/17 19:26:32.376, 34.85 W
2026/07/17 19:26:33.376, 30.70 W
2026/07/17 19:26:34.376, 30.52 W
2026/07/17 19:26:35.376, 47.22 W
2026/07/17 19:26:36.376, 52.65 W
2026/07/17 19:26:37.377, 52.53 W
2026/07/17 19:26:38.377, 50.76 W
2026/07/17 19:26:39.377, 50.56 W
2026/07/17 19:26:40.377, 50.02 W
2026/07/17 19:26:41.377, 52.61 W
2026/07/17 19:26:42.377, 61.09 W
2026/07/17 19:26:43.377, 53.23 W
2026/07/17 19:26:44.378, 30.18 W
2026/07/17 19:26:45.378, 35.39 W
2026/07/17 19:26:46.378, 36.07 W
2026/07/17 19:26:47.378, 35.67 W
2026/07/17 19:26:48.378, 35.32 W
2026/07/17 19:26:49.378, 35.78 W
2026/07/17 19:26:50.378, 36.22 W
2026/07/17 19:26:51.379, 36.13 W
2026/07/17 19:26:52.379, 36.17 W
2026/07/17 19:26:53.379, 35.73 W
