timestamp, power.draw [W]
2026/07/24 15:00:47.937, 31.44 W
2026/07/24 15:00:48.937, 32.97 W
2026/07/24 15:00:49.937, 29.39 W
2026/07/24 15:00:50.937, 34.69 W
2026/07/24 15:00:51.937, 31.34 W
2026/07/24 15:00:52.937, 49.94 W
2026/07/24 15:00:53.938, 48.58 W
2026/07/24 15:00:54.938, 48.88 W
2026/07/24 15:00:55.938, 48.73 W
2026/07/24 15:00:56.938, 51.89 W
2026/07/24 15:00:57.938, 50.84 W
2026/07/24 15:00:58.938, 57.22 W
2026/07/24 15:00:59.938, 59.85 W
2026/07/24 15:01:00.939, 38.19 W
2026/07/24 15:01:01.939, 30.60 W
2026/07/24 15:01:02.939, 35.41 W
2026/07/24 15:01:03.939, 36.27 W
2026/07/24 15:01:04.939, 30.66 W
2026/07/24 15:01:05.939, 33.55 W
2026/07/24 15:01:06.939, 30.07 W
2026/07/24 15:01:07.940, 33.92 W
2026/07/24 15:01:08.940, 30.11 W
2026/07/24 15:01:09.940, 35.51 W
2026/07/24 15:01:10.940, 35.81 W
2026/07/24 15:01:11.940, 35.73 W
2026/07/24 15:01:12.940, 33.71 W
2026/07/24 15:01:13.940, 28.87 W
2026/07/24 15:01:14.941, 29.85 W
2026/07/24 15:01:15.941, 30.01 W
2026/07/24 15:01:16.941, 33.81 W
2026/07/24 15:01:17.941, 30.80 W
2026/07/24 15:01:18.941, 33.33 W
2026/07/24 15:01:19.941, 32.45 W
2026/07/24 15:01:20.941, 34.05 W
2026/07/24 15:01:21.942, 33.00 W
2026/07/24 15:01:22.942, 34.78 W
2026/07/24 15:01:23.942, 34.53 W
2026/07/24 15:01:24.942, 35.54 W
2026/07/24 15:01:25.942, 31.94 W
2026/07/24 15:01:26.942, 35.65 W
2026/07/24 15:01:27.942, 35.32 W
2026/07/24 15:01:28.943, 35.29 W
2026/07/24 15:01:29.943, 31.84 W
2026/07/24 15:01:30.943, 34.53 W
2026/07/24 15:01:31.943, 30.88 W
2026/07/24 15:01:32.943, 29.19 W
2026/07/24 15:01:33.943, 34.55 W
2026/07/24 15:01:34.944, 31.59 W
2026/07/24 15:01:35.944, 33.05 W
2026/07/24 15:01:36.944, 30.64 W
2026/07/24 15:01:37.944, 35.76 W
2026/07/24 15:01:38.944, 35.16 W
2026/07/24 15:01:39.944, 29.83 W
2026/07/24 15:01:40.944, 34.24 W
2026/07/24 15:01:41.944, 31.33 W
2026/07/24 15:01:42.945, 35.94 W
2026/07/24 15:01:43.945, 31.44 W
2026/07/24 15:01:44.945, 35.05 W
2026/07/24 15:01:45.945, 27.48 W
2026/07/24 15:01:46.945, 29.01 W
2026/07/24 15:01:47.945, 33.54 W
2026/07/24 15:01:48.945, 31.26 W
2026/07/24 15:01:49.945, 33.92 W
2026/07/24 15:01:50.946, 33.68 W
2026/07/24 15:01:51.946, 33.82 W
2026/07/24 15:01:52.946, 34.67 W
2026/07/24 15:01:53.946, 32.03 W
2026/07/24 15:01:54.946, 32.96 W
2026/07/24 15:01:55.946, 29.88 W
2026/07/24 15:01:56.946, 34.80 W
2026/07/24 15:01:57.946, 30.14 W
2026/07/24 15:01:58.946, 33.57 W
2026/07/24 15:01:59.946, 34.56 W
2026/07/24 15:02:00.947, 31.00 W
2026/07/24 15:02:01.947, 32.89 W
2026/07/24 15:02:02.947, 30.18 W
2026/07/24 15:02:03.947, 35.00 W
2026/07/24 15:02:04.947, 30.98 W
2026/07/24 15:02:05.947, 34.12 W
2026/07/24 15:02:06.947, 34.81 W
2026/07/24 15:02:07.947, 31.19 W
2026/07/24 15:02:08.947, 32.87 W
2026/07/24 15:02:09.948, 31.44 W
2026/07/24 15:02:10.948, 33.53 W
2026/07/24 15:02:11.948, 34.03 W
2026/07/24 15:02:12.948, 34.77 W
2026/07/24 15:02:13.948, 33.96 W
2026/07/24 15:02:14.948, 31.43 W
2026/07/24 15:02:15.948, 35.83 W
2026/07/24 15:02:16.948, 28.39 W
2026/07/24 15:02:17.948, 34.86 W
2026/07/24 15:02:18.948, 34.20 W
2026/07/24 15:02:19.949, 29.33 W
2026/07/24 15:02:20.949, 33.34 W
2026/07/24 15:02:21.949, 33.64 W
2026/07/24 15:02:22.949, 28.67 W
2026/07/24 15:02:23.949, 33.57 W
2026/07/24 15:02:24.949, 29.38 W
2026/07/24 15:02:25.949, 29.19 W
2026/07/24 15:02:26.949, 30.10 W
2026/07/24 15:02:27.949, 34.47 W
2026/07/24 15:02:28.949, 35.13 W
2026/07/24 15:02:29.949, 35.44 W
2026/07/24 15:02:30.950, 35.63 W
2026/07/24 15:02:31.950, 36.18 W
2026/07/24 15:02:32.950, 36.16 W
2026/07/24 15:02:33.950, 35.27 W
2026/07/24 15:02:34.950, 34.89 W
2026/07/24 15:02:35.950, 31.15 W
2026/07/24 15:02:36.950, 34.26 W
2026/07/24 15:02:37.950, 29.22 W
2026/07/24 15:02:38.950, 34.39 W
2026/07/24 15:02:39.951, 35.39 W
2026/07/24 15:02:40.951, 35.92 W
2026/07/24 15:02:41.951, 35.93 W
2026/07/24 15:02:42.951, 28.06 W
2026/07/24 15:02:43.951, 32.65 W
2026/07/24 15:02:44.951, 29.27 W
2026/07/24 15:02:45.951, 34.44 W
2026/07/24 15:02:46.951, 35.45 W
2026/07/24 15:02:47.951, 30.18 W
2026/07/24 15:02:48.951, 34.86 W
2026/07/24 15:02:49.952, 30.70 W
2026/07/24 15:02:50.952, 35.50 W
2026/07/24 15:02:51.952, 35.30 W
2026/07/24 15:02:52.952, 29.77 W
2026/07/24 15:02:53.952, 35.92 W
2026/07/24 15:02:54.952, 31.22 W
2026/07/24 15:02:55.952, 33.04 W
2026/07/24 15:02:56.952, 28.28 W
2026/07/24 15:02:57.952, 30.06 W
2026/07/24 15:02:58.953, 32.73 W
2026/07/24 15:02:59.953, 29.79 W
2026/07/24 15:03:00.953, 33.73 W
2026/07/24 15:03:01.953, 34.57 W
2026/07/24 15:03:02.953, 35.50 W
2026/07/24 15:03:03.953, 36.02 W
2026/07/24 15:03:04.953, 35.21 W
2026/07/24 15:03:05.953, 33.44 W
2026/07/24 15:03:06.953, 28.74 W
2026/07/24 15:03:07.953, 33.50 W
2026/07/24 15:03:08.954, 30.09 W
2026/07/24 15:03:09.954, 34.83 W
2026/07/24 15:03:10.954, 30.93 W
2026/07/24 15:03:11.954, 35.34 W
2026/07/24 15:03:12.954, 28.27 W
2026/07/24 15:03:13.954, 34.51 W
2026/07/24 15:03:14.954, 31.44 W
2026/07/24 15:03:15.954, 33.54 W
2026/07/24 15:03:16.954, 28.68 W
2026/07/24 15:03:17.954, 33.66 W
2026/07/24 15:03:18.954, 34.09 W
2026/07/24 15:03:19.955, 35.43 W
2026/07/24 15:03:20.955, 35.90 W
2026/07/24 15:03:21.955, 28.23 W
2026/07/24 15:03:22.955, 33.68 W
2026/07/24 15:03:23.955, 30.24 W
2026/07/24 15:03:24.955, 35.36 W
2026/07/24 15:03:25.955, 31.30 W
2026/07/24 15:03:26.955, 34.77 W
2026/07/24 15:03:27.955, 35.02 W
2026/07/24 15:03:28.955, 30.77 W
2026/07/24 15:03:29.955, 35.33 W
2026/07/24 15:03:30.956, 28.17 W
2026/07/24 15:03:31.956, 33.20 W
2026/07/24 15:03:32.956, 34.00 W
2026/07/24 15:03:33.956, 29.94 W
2026/07/24 15:03:34.956, 34.41 W
2026/07/24 15:03:35.956, 31.77 W
2026/07/24 15:03:36.956, 29.52 W
2026/07/24 15:03:37.956, 33.70 W
2026/07/24 15:03:38.957, 30.12 W
2026/07/24 15:03:39.957, 30.24 W
2026/07/24 15:03:40.957, 33.91 W
2026/07/24 15:03:41.957, 27.86 W
2026/07/24 15:03:42.957, 33.47 W
2026/07/24 15:03:43.957, 33.80 W
2026/07/24 15:03:44.957, 34.75 W
2026/07/24 15:03:45.958, 35.33 W
2026/07/24 15:03:46.958, 31.30 W
2026/07/24 15:03:47.958, 34.99 W
2026/07/24 15:03:48.958, 30.49 W
2026/07/24 15:03:49.958, 33.21 W
2026/07/24 15:03:50.958, 34.47 W
2026/07/24 15:03:51.958, 30.55 W
2026/07/24 15:03:52.958, 31.02 W
2026/07/24 15:03:53.958, 32.74 W
2026/07/24 15:03:54.959, 35.19 W
2026/07/24 15:03:55.959, 35.85 W
2026/07/24 15:03:56.959, 28.26 W
2026/07/24 15:03:57.959, 33.85 W
2026/07/24 15:03:58.959, 27.62 W
2026/07/24 15:03:59.959, 33.71 W
2026/07/24 15:04:00.959, 33.96 W
2026/07/24 15:04:01.959, 30.09 W
2026/07/24 15:04:02.959, 35.31 W
2026/07/24 15:04:03.960, 28.55 W
2026/07/24 15:04:04.960, 33.46 W
2026/07/24 15:04:05.960, 33.95 W
2026/07/24 15:04:06.960, 35.42 W
2026/07/24 15:04:07.960, 32.76 W
2026/07/24 15:04:08.960, 29.70 W
2026/07/24 15:04:09.961, 34.58 W
2026/07/24 15:04:10.961, 31.03 W
2026/07/24 15:04:11.961, 34.59 W
2026/07/24 15:04:12.961, 28.80 W
2026/07/24 15:04:13.961, 34.95 W
2026/07/24 15:04:14.961, 35.55 W
2026/07/24 15:04:15.961, 28.74 W
2026/07/24 15:04:16.961, 34.80 W
2026/07/24 15:04:17.961, 28.38 W
2026/07/24 15:04:18.961, 33.59 W
2026/07/24 15:04:19.962, 35.21 W
2026/07/24 15:04:20.962, 32.19 W
2026/07/24 15:04:21.962, 31.87 W
2026/07/24 15:04:22.962, 30.05 W
2026/07/24 15:04:23.962, 35.36 W
2026/07/24 15:04:24.962, 29.06 W
2026/07/24 15:04:25.962, 34.62 W
2026/07/24 15:04:26.962, 33.88 W
2026/07/24 15:04:27.962, 30.91 W
2026/07/24 15:04:28.963, 28.34 W
2026/07/24 15:04:29.963, 33.11 W
2026/07/24 15:04:30.963, 30.36 W
2026/07/24 15:04:31.963, 35.67 W
2026/07/24 15:04:32.963, 29.06 W
2026/07/24 15:04:33.963, 33.40 W
2026/07/24 15:04:34.963, 32.97 W
2026/07/24 15:04:35.963, 30.49 W
2026/07/24 15:04:36.963, 34.47 W
2026/07/24 15:04:37.963, 30.54 W
2026/07/24 15:04:38.964, 34.65 W
2026/07/24 15:04:39.964, 35.62 W
2026/07/24 15:04:40.964, 28.66 W
2026/07/24 15:04:41.964, 32.93 W
2026/07/24 15:04:42.964, 30.93 W
2026/07/24 15:04:43.964, 35.04 W
2026/07/24 15:04:44.964, 28.94 W
2026/07/24 15:04:45.964, 33.93 W
2026/07/24 15:04:46.964, 35.04 W
2026/07/24 15:04:47.964, 32.97 W
2026/07/24 15:04:48.965, 31.79 W
2026/07/24 15:04:49.965, 30.44 W
2026/07/24 15:04:50.965, 34.98 W
2026/07/24 15:04:51.965, 30.91 W
2026/07/24 15:04:52.965, 35.01 W
2026/07/24 15:04:53.965, 34.67 W
2026/07/24 15:04:54.965, 29.38 W
2026/07/24 15:04:55.965, 33.52 W
2026/07/24 15:04:56.965, 34.66 W
2026/07/24 15:04:57.966, 29.86 W
2026/07/24 15:04:58.966, 33.51 W
2026/07/24 15:04:59.966, 31.14 W
2026/07/24 15:05:00.966, 33.84 W
2026/07/24 15:05:01.966, 33.15 W
2026/07/24 15:05:02.966, 29.76 W
2026/07/24 15:05:03.966, 35.49 W
2026/07/24 15:05:04.966, 28.65 W
2026/07/24 15:05:05.966, 35.33 W
2026/07/24 15:05:06.967, 33.10 W
2026/07/24 15:05:07.967, 30.25 W
2026/07/24 15:05:08.967, 35.57 W
2026/07/24 15:05:09.967, 29.81 W
2026/07/24 15:05:10.967, 29.56 W
2026/07/24 15:05:11.967, 35.01 W
2026/07/24 15:05:12.967, 33.67 W
2026/07/24 15:05:13.967, 29.80 W
2026/07/24 15:05:14.967, 35.30 W
2026/07/24 15:05:15.967, 29.23 W
2026/07/24 15:05:16.968, 34.85 W
2026/07/24 15:05:17.968, 33.33 W
2026/07/24 15:05:18.968, 32.17 W
2026/07/24 15:05:19.968, 29.78 W
2026/07/24 15:05:20.968, 31.24 W
2026/07/24 15:05:21.968, 33.02 W
2026/07/24 15:05:22.968, 34.23 W
2026/07/24 15:05:23.968, 29.95 W
2026/07/24 15:05:24.968, 34.01 W
2026/07/24 15:05:25.968, 35.65 W
2026/07/24 15:05:26.968, 28.76 W
2026/07/24 15:05:27.969, 34.19 W
2026/07/24 15:05:28.969, 33.73 W
2026/07/24 15:05:29.969, 34.53 W
2026/07/24 15:05:30.969, 33.04 W
2026/07/24 15:05:31.969, 29.72 W
2026/07/24 15:05:32.969, 33.54 W
2026/07/24 15:05:33.969, 34.66 W
2026/07/24 15:05:34.969, 30.24 W
2026/07/24 15:05:35.969, 33.22 W
2026/07/24 15:05:36.969, 30.02 W
2026/07/24 15:05:37.969, 32.23 W
2026/07/24 15:05:38.969, 33.65 W
2026/07/24 15:05:39.970, 29.21 W
2026/07/24 15:05:40.970, 34.36 W
2026/07/24 15:05:41.970, 33.89 W
2026/07/24 15:05:42.970, 30.73 W
2026/07/24 15:05:43.970, 33.16 W
2026/07/24 15:05:44.970, 32.16 W
2026/07/24 15:05:45.970, 30.89 W
2026/07/24 15:05:46.970, 31.86 W
2026/07/24 15:05:47.970, 30.62 W
2026/07/24 15:05:48.970, 33.89 W
2026/07/24 15:05:49.970, 34.13 W
2026/07/24 15:05:50.970, 30.45 W
2026/07/24 15:05:51.971, 33.60 W
2026/07/24 15:05:52.971, 31.10 W
2026/07/24 15:05:53.971, 35.17 W
2026/07/24 15:05:54.971, 34.54 W
2026/07/24 15:05:55.971, 31.02 W
2026/07/24 15:05:56.971, 35.25 W
2026/07/24 15:05:57.971, 34.66 W
2026/07/24 15:05:58.971, 31.17 W
2026/07/24 15:05:59.971, 32.59 W
2026/07/24 15:06:00.971, 33.84 W
2026/07/24 15:06:01.971, 30.48 W
2026/07/24 15:06:02.971, 34.91 W
2026/07/24 15:06:03.972, 31.01 W
2026/07/24 15:06:04.972, 30.64 W
2026/07/24 15:06:05.972, 32.47 W
2026/07/24 15:06:06.972, 34.65 W
2026/07/24 15:06:07.972, 30.62 W
2026/07/24 15:06:08.972, 34.73 W
2026/07/24 15:06:09.972, 30.90 W
2026/07/24 15:06:10.972, 30.64 W
2026/07/24 15:06:11.972, 33.13 W
2026/07/24 15:06:12.972, 34.13 W
2026/07/24 15:06:13.973, 28.88 W
2026/07/24 15:06:14.973, 33.52 W
2026/07/24 15:06:15.973, 33.64 W
2026/07/24 15:06:16.973, 28.55 W
2026/07/24 15:06:17.973, 33.94 W
2026/07/24 15:06:18.973, 35.32 W
2026/07/24 15:06:19.973, 28.69 W
2026/07/24 15:06:20.973, 34.68 W
2026/07/24 15:06:21.973, 30.64 W
2026/07/24 15:06:22.974, 32.06 W
2026/07/24 15:06:23.974, 35.20 W
2026/07/24 15:06:24.974, 28.85 W
2026/07/24 15:06:25.974, 33.88 W
2026/07/24 15:06:26.974, 31.01 W
2026/07/24 15:06:27.974, 32.94 W
2026/07/24 15:06:28.974, 34.74 W
2026/07/24 15:06:29.974, 29.02 W
2026/07/24 15:06:30.974, 34.24 W
2026/07/24 15:06:31.974, 30.23 W
2026/07/24 15:06:32.975, 30.27 W
2026/07/24 15:06:33.975, 32.56 W
2026/07/24 15:06:34.975, 33.54 W
2026/07/24 15:06:35.975, 30.74 W
2026/07/24 15:06:36.975, 33.55 W
2026/07/24 15:06:37.975, 33.62 W
2026/07/24 15:06:38.975, 34.67 W
2026/07/24 15:06:39.975, 32.67 W
2026/07/24 15:06:40.975, 33.18 W
2026/07/24 15:06:41.975, 29.76 W
2026/07/24 15:06:42.975, 30.38 W
2026/07/24 15:06:43.976, 34.46 W
2026/07/24 15:06:44.976, 29.84 W
2026/07/24 15:06:45.976, 33.37 W
2026/07/24 15:06:46.976, 33.05 W
2026/07/24 15:06:47.976, 30.67 W
2026/07/24 15:06:48.976, 32.88 W
2026/07/24 15:06:49.976, 33.03 W
2026/07/24 15:06:50.976, 28.81 W
2026/07/24 15:06:51.977, 30.56 W
2026/07/24 15:06:52.977, 30.33 W
2026/07/24 15:06:53.977, 34.25 W
2026/07/24 15:06:54.977, 31.23 W
2026/07/24 15:06:55.977, 29.62 W
2026/07/24 15:06:56.977, 30.24 W
2026/07/24 15:06:57.977, 33.90 W
2026/07/24 15:06:58.977, 31.28 W
2026/07/24 15:06:59.977, 29.73 W
2026/07/24 15:07:00.978, 29.78 W
2026/07/24 15:07:01.978, 33.66 W
2026/07/24 15:07:02.978, 32.86 W
2026/07/24 15:07:03.978, 30.45 W
2026/07/24 15:07:04.978, 32.55 W
2026/07/24 15:07:05.978, 34.36 W
2026/07/24 15:07:06.978, 34.83 W
2026/07/24 15:07:07.978, 34.69 W
2026/07/24 15:07:08.978, 28.81 W
2026/07/24 15:07:09.978, 30.88 W
2026/07/24 15:07:10.979, 32.06 W
2026/07/24 15:07:11.979, 31.01 W
2026/07/24 15:07:12.979, 32.85 W
2026/07/24 15:07:13.979, 35.16 W
2026/07/24 15:07:14.979, 29.86 W
2026/07/24 15:07:15.980, 30.07 W
2026/07/24 15:07:16.980, 34.14 W
2026/07/24 15:07:17.980, 30.97 W
2026/07/24 15:07:18.980, 32.30 W
2026/07/24 15:07:19.980, 34.18 W
2026/07/24 15:07:20.980, 28.59 W
2026/07/24 15:07:21.980, 34.45 W
2026/07/24 15:07:22.980, 34.33 W
2026/07/24 15:07:23.981, 30.01 W
2026/07/24 15:07:24.981, 34.25 W
2026/07/24 15:07:25.981, 31.95 W
2026/07/24 15:07:26.981, 29.80 W
2026/07/24 15:07:27.981, 35.08 W
2026/07/24 15:07:28.981, 30.35 W
2026/07/24 15:07:29.981, 34.91 W
2026/07/24 15:07:30.982, 32.53 W
2026/07/24 15:07:31.982, 30.78 W
2026/07/24 15:07:32.982, 32.76 W
2026/07/24 15:07:33.982, 34.31 W
2026/07/24 15:07:34.982, 29.61 W
2026/07/24 15:07:35.983, 34.72 W
2026/07/24 15:07:36.983, 34.49 W
2026/07/24 15:07:37.983, 29.62 W
2026/07/24 15:07:38.983, 30.79 W
2026/07/24 15:07:39.983, 33.51 W
2026/07/24 15:07:40.983, 34.25 W
2026/07/24 15:07:41.984, 28.60 W
2026/07/24 15:07:42.984, 30.99 W
2026/07/24 15:07:43.984, 32.51 W
2026/07/24 15:07:44.984, 33.60 W
2026/07/24 15:07:45.984, 30.87 W
2026/07/24 15:07:46.984, 32.51 W
2026/07/24 15:07:47.984, 34.44 W
2026/07/24 15:07:48.985, 28.65 W
2026/07/24 15:07:49.985, 34.47 W
2026/07/24 15:07:50.985, 30.67 W
2026/07/24 15:07:51.985, 34.28 W
2026/07/24 15:07:52.985, 33.47 W
2026/07/24 15:07:53.985, 30.91 W
2026/07/24 15:07:54.985, 33.06 W
2026/07/24 15:07:55.985, 34.98 W
2026/07/24 15:07:56.986, 28.75 W
2026/07/24 15:07:57.986, 34.72 W
2026/07/24 15:07:58.986, 33.72 W
2026/07/24 15:07:59.986, 30.39 W
2026/07/24 15:08:00.986, 33.59 W
2026/07/24 15:08:01.986, 34.29 W
2026/07/24 15:08:02.986, 29.32 W
2026/07/24 15:08:03.986, 34.34 W
2026/07/24 15:08:04.986, 34.01 W
2026/07/24 15:08:05.987, 30.38 W
2026/07/24 15:08:06.987, 28.73 W
2026/07/24 15:08:07.987, 33.97 W
2026/07/24 15:08:08.987, 33.67 W
2026/07/24 15:08:09.987, 30.84 W
2026/07/24 15:08:10.987, 29.14 W
2026/07/24 15:08:11.987, 33.09 W
2026/07/24 15:08:12.988, 32.49 W
2026/07/24 15:08:13.988, 28.45 W
2026/07/24 15:08:14.988, 30.53 W
2026/07/24 15:08:15.988, 28.57 W
2026/07/24 15:08:16.988, 35.08 W
2026/07/24 15:08:17.988, 35.13 W
2026/07/24 15:08:18.988, 28.42 W
2026/07/24 15:08:19.988, 30.52 W
2026/07/24 15:08:20.988, 34.47 W
2026/07/24 15:08:21.989, 25.79 W
2026/07/24 15:08:22.989, 33.62 W
2026/07/24 15:08:23.989, 34.80 W
2026/07/24 15:08:24.989, 28.43 W
2026/07/24 15:08:25.989, 34.72 W
2026/07/24 15:08:26.989, 34.73 W
2026/07/24 15:08:27.990, 34.41 W
2026/07/24 15:08:28.990, 29.67 W
2026/07/24 15:08:29.990, 33.27 W
2026/07/24 15:08:30.990, 32.46 W
2026/07/24 15:08:31.990, 28.94 W
2026/07/24 15:08:32.990, 30.11 W
2026/07/24 15:08:33.991, 29.94 W
2026/07/24 15:08:34.991, 34.17 W
2026/07/24 15:08:35.991, 34.70 W
2026/07/24 15:08:36.991, 29.04 W
2026/07/24 15:08:37.991, 33.85 W
2026/07/24 15:08:38.991, 33.56 W
2026/07/24 15:08:39.991, 29.13 W
2026/07/24 15:08:40.992, 30.91 W
2026/07/24 15:08:41.992, 30.07 W
2026/07/24 15:08:42.992, 29.05 W
2026/07/24 15:08:43.992, 34.77 W
2026/07/24 15:08:44.992, 30.09 W
2026/07/24 15:08:45.992, 29.92 W
2026/07/24 15:08:46.992, 34.28 W
2026/07/24 15:08:47.992, 28.97 W
2026/07/24 15:08:48.993, 34.75 W
2026/07/24 15:08:49.993, 34.26 W
2026/07/24 15:08:50.993, 29.40 W
2026/07/24 15:08:51.993, 34.59 W
2026/07/24 15:08:52.993, 33.70 W
2026/07/24 15:08:53.993, 29.35 W
2026/07/24 15:08:54.993, 30.51 W
2026/07/24 15:08:55.994, 34.41 W
2026/07/24 15:08:56.994, 28.34 W
2026/07/24 15:08:57.994, 30.81 W
2026/07/24 15:08:58.994, 34.54 W
2026/07/24 15:08:59.994, 31.15 W
2026/07/24 15:09:00.994, 29.77 W
2026/07/24 15:09:01.994, 30.99 W
2026/07/24 15:09:02.995, 33.48 W
2026/07/24 15:09:03.995, 29.03 W
2026/07/24 15:09:04.995, 30.74 W
2026/07/24 15:09:05.995, 29.94 W
2026/07/24 15:09:06.995, 30.58 W
2026/07/24 15:09:07.996, 30.56 W
2026/07/24 15:09:08.996, 33.62 W
2026/07/24 15:09:09.996, 33.72 W
2026/07/24 15:09:10.996, 30.71 W
2026/07/24 15:09:11.996, 30.86 W
2026/07/24 15:09:12.996, 31.55 W
2026/07/24 15:09:13.996, 28.45 W
2026/07/24 15:09:14.996, 34.10 W
2026/07/24 15:09:15.997, 30.95 W
2026/07/24 15:09:16.997, 29.64 W
2026/07/24 15:09:17.997, 33.65 W
2026/07/24 15:09:18.997, 33.98 W
2026/07/24 15:09:19.997, 30.73 W
2026/07/24 15:09:20.997, 29.15 W
2026/07/24 15:09:21.997, 34.67 W
2026/07/24 15:09:22.997, 30.87 W
2026/07/24 15:09:23.997, 29.67 W
2026/07/24 15:09:24.998, 33.23 W
2026/07/24 15:09:25.998, 32.71 W
2026/07/24 15:09:26.998, 29.19 W
2026/07/24 15:09:27.998, 34.60 W
2026/07/24 15:09:28.998, 31.17 W
2026/07/24 15:09:29.998, 28.95 W
2026/07/24 15:09:30.998, 33.91 W
2026/07/24 15:09:31.998, 31.88 W
2026/07/24 15:09:32.998, 30.00 W
2026/07/24 15:09:33.999, 34.04 W
2026/07/24 15:09:34.999, 33.51 W
2026/07/24 15:09:35.999, 30.44 W
2026/07/24 15:09:36.999, 33.84 W
2026/07/24 15:09:37.999, 34.75 W
2026/07/24 15:09:38.999, 29.80 W
2026/07/24 15:09:40.000, 33.60 W
2026/07/24 15:09:41.000, 34.67 W
2026/07/24 15:09:42.000, 28.36 W
2026/07/24 15:09:43.000, 34.39 W
2026/07/24 15:09:44.000, 34.30 W
2026/07/24 15:09:45.000, 29.83 W
2026/07/24 15:09:46.000, 33.25 W
2026/07/24 15:09:47.001, 32.58 W
2026/07/24 15:09:48.001, 29.99 W
2026/07/24 15:09:49.001, 34.31 W
2026/07/24 15:09:50.001, 32.69 W
2026/07/24 15:09:51.001, 30.81 W
2026/07/24 15:09:52.001, 32.85 W
2026/07/24 15:09:53.002, 34.13 W
2026/07/24 15:09:54.002, 30.56 W
2026/07/24 15:09:55.002, 33.92 W
2026/07/24 15:09:56.002, 34.47 W
2026/07/24 15:09:57.002, 30.25 W
2026/07/24 15:09:58.002, 29.91 W
2026/07/24 15:09:59.002, 33.79 W
2026/07/24 15:10:00.002, 34.45 W
2026/07/24 15:10:01.003, 30.93 W
2026/07/24 15:10:02.003, 29.10 W
2026/07/24 15:10:03.003, 46.77 W
2026/07/24 15:10:04.003, 52.75 W
2026/07/24 15:10:05.003, 49.65 W
2026/07/24 15:10:06.003, 50.64 W
2026/07/24 15:10:07.003, 51.30 W
2026/07/24 15:10:08.003, 50.52 W
2026/07/24 15:10:09.004, 49.45 W
2026/07/24 15:10:10.004, 60.38 W
2026/07/24 15:10:11.004, 58.52 W
2026/07/24 15:10:12.004, 45.84 W
2026/07/24 15:10:13.004, 49.38 W
2026/07/24 15:10:14.004, 40.87 W
2026/07/24 15:10:15.004, 51.56 W
2026/07/24 15:10:16.004, 42.73 W
2026/07/24 15:10:17.004, 51.10 W
2026/07/24 15:10:18.004, 56.66 W
2026/07/24 15:10:19.005, 35.94 W
2026/07/24 15:10:20.005, 37.23 W
2026/07/24 15:10:21.005, 28.33 W
2026/07/24 15:10:22.005, 32.97 W
2026/07/24 15:10:23.005, 30.14 W
2026/07/24 15:10:24.005, 33.58 W
2026/07/24 15:10:25.005, 34.56 W
2026/07/24 15:10:26.005, 34.40 W
2026/07/24 15:10:27.006, 31.62 W
2026/07/24 15:10:28.006, 31.11 W
2026/07/24 15:10:29.006, 32.35 W
2026/07/24 15:10:30.006, 33.63 W
2026/07/24 15:10:31.006, 28.30 W
2026/07/24 15:10:32.006, 33.00 W
2026/07/24 15:10:33.006, 28.80 W
2026/07/24 15:10:34.007, 31.43 W
2026/07/24 15:10:35.007, 31.57 W
2026/07/24 15:10:36.007, 29.77 W
2026/07/24 15:10:37.007, 31.01 W
2026/07/24 15:10:38.007, 32.23 W
2026/07/24 15:10:39.007, 30.52 W
2026/07/24 15:10:40.007, 31.55 W
2026/07/24 15:10:41.007, 32.18 W
2026/07/24 15:10:42.007, 34.71 W
2026/07/24 15:10:43.008, 34.14 W
2026/07/24 15:10:44.008, 31.08 W
2026/07/24 15:10:45.008, 29.66 W
2026/07/24 15:10:46.008, 32.84 W
2026/07/24 15:10:47.008, 28.40 W
2026/07/24 15:10:48.008, 33.08 W
2026/07/24 15:10:49.008, 34.17 W
2026/07/24 15:10:50.008, 35.60 W
2026/07/24 15:10:51.008, 35.66 W
2026/07/24 15:10:52.009, 31.22 W
2026/07/24 15:10:53.009, 31.78 W
2026/07/24 15:10:54.009, 32.38 W
2026/07/24 15:10:55.009, 30.12 W
2026/07/24 15:10:56.009, 33.52 W
2026/07/24 15:10:57.009, 30.27 W
2026/07/24 15:10:58.009, 35.56 W
2026/07/24 15:10:59.009, 30.96 W
2026/07/24 15:11:00.010, 34.11 W
2026/07/24 15:11:01.010, 33.34 W
2026/07/24 15:11:02.010, 30.37 W
2026/07/24 15:11:03.010, 34.86 W
2026/07/24 15:11:04.010, 30.46 W
2026/07/24 15:11:05.010, 34.57 W
2026/07/24 15:11:06.010, 35.66 W
2026/07/24 15:11:07.010, 28.93 W
2026/07/24 15:11:08.010, 33.60 W
2026/07/24 15:11:09.011, 30.58 W
2026/07/24 15:11:10.011, 31.98 W
2026/07/24 15:11:11.011, 32.30 W
2026/07/24 15:11:12.011, 30.94 W
2026/07/24 15:11:13.011, 31.81 W
2026/07/24 15:11:14.011, 33.78 W
2026/07/24 15:11:15.011, 30.00 W
2026/07/24 15:11:16.011, 35.69 W
2026/07/24 15:11:17.011, 28.18 W
2026/07/24 15:11:18.011, 33.95 W
2026/07/24 15:11:19.012, 35.17 W
2026/07/24 15:11:20.012, 30.47 W
2026/07/24 15:11:21.012, 32.37 W
2026/07/24 15:11:22.012, 31.70 W
